Latitude,Longitude,TimeStamp
59.616313,-150.333878,1466273754
59.616467,-150.333715,1466273758
59.616628,-150.33356,1466273762
59.616867,-150.333302,1466273768
59.617005,-150.333077,1466273772
59.617182,-150.332675,1466273778
59.617293,-150.332397,1466273782
59.61746,-150.331983,1466273788
59.61746,-150.331983,1466273788
59.617575,-150.33171,1466273792
59.617745,-150.331303,1466273798
59.617865,-150.331035,1466273802
59.617925,-150.3309,1466273804
59.61805,-150.330637,1466273808
59.61826,-150.330258,1466273814
59.618405,-150.330042,1466273818
59.618627,-150.32974,1466273824
59.618627,-150.32974,1466273824
59.61879,-150.329537,1466273828
59.619037,-150.329253,1466273834
59.619202,-150.329057,1466273838
59.619202,-150.329057,1466273838
59.61946,-150.328807,1466273844
59.619635,-150.328675,1466273848
59.619818,-150.328545,1466273852
59.619912,-150.328478,1466273854
59.620092,-150.328355,1466273858
59.620092,-150.328355,1466273858
59.620357,-150.32817,1466273864
59.620533,-150.328038,1466273868
59.620797,-150.327907,1466273874
59.620983,-150.327887,1466273878
59.62125,-150.327885,1466273884
59.621418,-150.327837,1466273888
59.621673,-150.327688,1466273894
59.621832,-150.327552,1466273898
59.621903,-150.327473,1466273900
59.622038,-150.327293,1466273904
59.62217,-150.327085,1466273908
59.622233,-150.326972,1466273910
59.622293,-150.326857,1466273912
59.622355,-150.32674,1466273914
59.622562,-150.326405,1466273920
59.622702,-150.326203,1466273924
59.62277,-150.3261,1466273926
59.6229,-150.325883,1466273930
59.6229,-150.325883,1466273930
59.623022,-150.325653,1466273934
59.623163,-150.32523,1466273940
59.623218,-150.324932,1466273944
59.623242,-150.324475,1466273950
59.623257,-150.32417,1466273954
59.623272,-150.323708,1466273960
59.623272,-150.323708,1466273960
59.623277,-150.323415,1466273964
59.623278,-150.32299,1466273970
59.62329,-150.32269,1466273974
59.623307,-150.322228,1466273980
59.623312,-150.321758,1466273986
59.623302,-150.32145,1466273990
59.623295,-150.320993,1466273996
59.623302,-150.32069,1466274000
59.623302,-150.32069,1466274000
59.623352,-150.320237,1466274006
59.623377,-150.32009,1466274008
59.623402,-150.31995,1466274010
59.623428,-150.319815,1466274012
59.623467,-150.319562,1466274016
59.623467,-150.319562,1466274016
59.623502,-150.319298,1466274020
59.623543,-150.318897,1466274026
59.623567,-150.31862,1466274030
59.623567,-150.31862,1466274030
59.623605,-150.318202,1466274036
59.623605,-150.318202,1466274036
59.62364,-150.317928,1466274040
59.623663,-150.317802,1466274042
59.623725,-150.317575,1466274046
59.62381,-150.317365,1466274050
59.623987,-150.317103,1466274056
59.624123,-150.31698,1466274060
59.624192,-150.316925,1466274062
59.624262,-150.316873,1466274064
59.624333,-150.316825,1466274066
59.624485,-150.31674,1466274070
59.624735,-150.316633,1466274076
59.625,-150.316582,1466274082
59.625168,-150.316545,1466274086
59.625427,-150.31647,1466274092
59.625597,-150.316422,1466274096
59.625843,-150.316372,1466274102
59.625843,-150.316372,1466274102
59.626008,-150.316393,1466274106
59.626248,-150.316485,1466274112
59.626405,-150.316577,1466274116
59.626645,-150.31674,1466274122
59.626803,-150.316837,1466274126
59.62703,-150.317038,1466274132
59.627158,-150.317242,1466274136
59.627335,-150.31758,1466274142
59.627448,-150.317818,1466274146
59.627653,-150.318102,1466274152
59.6278,-150.318242,1466274156
59.62803,-150.318387,1466274162
59.62811,-150.318405,1466274164
59.628188,-150.318408,1466274166
59.628188,-150.318408,1466274166
59.628427,-150.318363,1466274172
59.628595,-150.31852,1466274178
59.628662,-150.3187,1466274182
59.628737,-150.318957,1466274188
59.628778,-150.319133,1466274192
59.628778,-150.319133,1466274192
59.628853,-150.319388,1466274198
59.628928,-150.319527,1466274202
59.62906,-150.319655,1466274208
59.629153,-150.319712,1466274212
59.629153,-150.319712,1466274212
59.629292,-150.31972,1466274218
59.629328,-150.319677,1466274220
59.629352,-150.319608,1466274222
59.629342,-150.319448,1466274226
59.629318,-150.319372,1466274228
59.629288,-150.319298,1466274230
59.62926,-150.319223,1466274232
59.629235,-150.319145,1466274234
59.629192,-150.31898,1466274238
59.629192,-150.31898,1466274238
59.62915,-150.31881,1466274242
59.629082,-150.31855,1466274248
59.629082,-150.31855,1466274248
59.62903,-150.318385,1466274252
59.628957,-150.318127,1466274258
59.628915,-150.317948,1466274262
59.628882,-150.31765,1466274268
59.628885,-150.317545,1466274270
59.628903,-150.317338,1466274274
59.62894,-150.317138,1466274278
59.62894,-150.317138,1466274278
59.629012,-150.316843,1466274284
59.629058,-150.316647,1466274288
59.629058,-150.316647,1466274288
59.629152,-150.316345,1466274294
59.629222,-150.316162,1466274298
59.629222,-150.316162,1466274298
59.629342,-150.3159,1466274304
59.629435,-150.315733,1466274308
59.629487,-150.315653,1466274310
59.629593,-150.315508,1466274314
59.62965,-150.315443,1466274316
59.629708,-150.315387,1466274318
59.62989,-150.315297,1466274324
59.630013,-150.315277,1466274328
59.630098,-150.31522,1466274466
59.630107,-150.315172,1466274470
59.630148,-150.315135,1466274476
59.630185,-150.315147,1466274480
59.630237,-150.315213,1466274486
59.630275,-150.315275,1466274490
59.63032,-150.315323,1466274494
59.630345,-150.315343,1466274496
59.630395,-150.315383,1466274500
59.630468,-150.315445,1466274506
59.630508,-150.315482,1466274506
59.630558,-150.315515,1466274516
59.63059,-150.31553,1466274520
59.630617,-150.315542,1466274522
59.630682,-150.315578,1466274526
59.630682,-150.315578,1466274526
59.630753,-150.315632,1466274530
59.630862,-150.315742,1466274536
59.630897,-150.315788,1466274540
59.631012,-150.316012,1466274546
59.631057,-150.316152,1466274550
59.631115,-150.316375,1466274556
59.631168,-150.316602,1466274562
59.631168,-150.316602,1466274562
59.631203,-150.316767,1466274566
59.631222,-150.316852,1466274568
59.631258,-150.317025,1466274572
59.631295,-150.317205,1466274576
59.631345,-150.317487,1466274582
59.631345,-150.317487,1466274582
59.631378,-150.31768,1466274586
59.631422,-150.317977,1466274592
59.631422,-150.317977,1466274592
59.631443,-150.318173,1466274596
59.631452,-150.318277,1466274598
59.631462,-150.318482,1466274602
59.631472,-150.318698,1466274606
59.631483,-150.319025,1466274612
59.631502,-150.319245,1466274616
59.631558,-150.319565,1466274622
59.631617,-150.31976,1466274626
59.631742,-150.320023,1466274632
59.631838,-150.320197,1466274636
59.631997,-150.320435,1466274642
59.632182,-150.320578,1466274648
59.632318,-150.320618,1466274652
59.63253,-150.320573,1466274658
59.632598,-150.320533,1466274660
59.632662,-150.32047,1466274662
59.632815,-150.320178,1466274668
59.632893,-150.319947,1466274672
59.633005,-150.319582,1466274678
59.633095,-150.319337,1466274682
59.633258,-150.318988,1466274688
59.633375,-150.318758,1466274692
59.63355,-150.318417,1466274698
59.633672,-150.31819,1466274702
59.633857,-150.317843,1466274708
59.633985,-150.3176,1466274712
59.634183,-150.317242,1466274718
59.634253,-150.317127,1466274720
59.634322,-150.317013,1466274722
59.634542,-150.316698,1466274728
59.634697,-150.316538,1466274732
59.634935,-150.316327,1466274738
59.635167,-150.3161,1466274744
59.63532,-150.315937,1466274748
59.63551,-150.315672,1466274754
59.635597,-150.3155,1466274758
59.635672,-150.315277,1466274762
59.635705,-150.31515,1466274764
59.635742,-150.315015,1466274766
59.635778,-150.314872,1466274768
59.63589,-150.314403,1466274774
59.63596,-150.314087,1466274778
59.636057,-150.313617,1466274784
59.636115,-150.313318,1466274788
59.636115,-150.313318,1466274788
59.636218,-150.312878,1466274794
59.636305,-150.31261,1466274798
59.636458,-150.312245,1466274804
59.636563,-150.312022,1466274808
59.636723,-150.311718,1466274814
59.636723,-150.311718,1466274814
59.636837,-150.31155,1466274818
59.636837,-150.31155,1466274818
59.637032,-150.311347,1466274824
59.637247,-150.3112,1466274830
59.63739,-150.311128,1466274834
59.637605,-150.311005,1466274840
59.637605,-150.311005,1466274840
59.637747,-150.310923,1466274844
59.637972,-150.310802,1466274850
59.638042,-150.310742,1466274852
59.638108,-150.310663,1466274854
59.6383,-150.310362,1466274860
59.638428,-150.310135,1466274864
59.638613,-150.309793,1466274870
59.638613,-150.309793,1466274870
59.638747,-150.30959,1466274874
59.638963,-150.309352,1466274880
59.639113,-150.309212,1466274884
59.639338,-150.308992,1466274890
59.639487,-150.308843,1466274894
59.639717,-150.308627,1466274900
59.639873,-150.308502,1466274904
59.640107,-150.308335,1466274910
59.640348,-150.308198,1466274916
59.640507,-150.308103,1466274920
59.640748,-150.307977,1466274926
59.640913,-150.307903,1466274930
59.641162,-150.307835,1466274936
59.641327,-150.30784,1466274940
59.641582,-150.3079,1466274946
59.641745,-150.307933,1466274950
59.641825,-150.307953,1466274952
59.641987,-150.307958,1466274956
59.642147,-150.307903,1466274960
59.64237,-150.307782,1466274966
59.64237,-150.307782,1466274966
59.642523,-150.307722,1466274970
59.642758,-150.307655,1466274976
59.642917,-150.307615,1466274980
59.643152,-150.307562,1466274986
59.643303,-150.30756,1466274990
59.643538,-150.307643,1466274996
59.643688,-150.307765,1466275000
59.643893,-150.307962,1466275006
59.644025,-150.3081,1466275010
59.644217,-150.308333,1466275016
59.644387,-150.30862,1466275022
59.644487,-150.308823,1466275026
59.644647,-150.30913,1466275032
59.644765,-150.309302,1466275036
59.644965,-150.309473,1466275042
59.64511,-150.309485,1466275046
59.64525,-150.309397,1466275050
59.645313,-150.309318,1466275052
59.645437,-150.309145,1466275056
59.645597,-150.308828,1466275062
59.645702,-150.30861,1466275066
59.645852,-150.308313,1466275072
59.645962,-150.308118,1466275076
59.646137,-150.307787,1466275082
59.646188,-150.307683,1466275084
59.64624,-150.307585,1466275086
59.646405,-150.30732,1466275092
59.64651,-150.307132,1466275096
59.646665,-150.306852,1466275102
59.646768,-150.306673,1466275106
59.646933,-150.30643,1466275112
59.647103,-150.306208,1466275118
59.647218,-150.306083,1466275122
59.647408,-150.305923,1466275128
59.647537,-150.30581,1466275132
59.647727,-150.30562,1466275138
59.647853,-150.305527,1466275142
59.648052,-150.30544,1466275148
59.648187,-150.305397,1466275152
59.648388,-150.305307,1466275158
59.648515,-150.305218,1466275162
59.648702,-150.305085,1466275168
59.648828,-150.30498,1466275172
59.649012,-150.304818,1466275178
59.64914,-150.30472,1466275182
59.649338,-150.304583,1466275188
59.64947,-150.304485,1466275192
59.481785,-150.457827,1466270132
59.481788,-150.457837,1466270134
59.481808,-150.457852,1466270138
59.481827,-150.457865,1466270142
59.481872,-150.457845,1466270148
59.481935,-150.457758,1466270154
59.482002,-150.457682,1466270158
59.482147,-150.457623,1466270164
59.482192,-150.457598,1466270166
59.48224,-150.457577,1466270168
59.482402,-150.457542,1466270174
59.482402,-150.457542,1466270174
59.482508,-150.457503,1466270178
59.4827,-150.457395,1466270184
59.48281,-150.457347,1466270188
59.483008,-150.457272,1466270194
59.483155,-150.457218,1466270198
59.48338,-150.457143,1466270204
59.483535,-150.457082,1466270208
59.483758,-150.45697,1466270214
59.483927,-150.45687,1466270218
59.4842,-150.456695,1466270224
59.48436,-150.456617,1466270228
59.484597,-150.456495,1466270234
59.484745,-150.4564,1466270238
59.484962,-150.456235,1466270244
59.485205,-150.456085,1466270250
59.485363,-150.455955,1466270254
59.485592,-150.45577,1466270260
59.48571,-150.455643,1466270264
59.485938,-150.455453,1466270270
59.486062,-150.455367,1466270274
59.486302,-150.455252,1466270280
59.486422,-150.455177,1466270284
59.486668,-150.4551,1466270290
59.486813,-150.45509,1466270294
59.487078,-150.455108,1466270300
59.487242,-150.455127,1466270304
59.487445,-150.455082,1466270310
59.487513,-150.45506,1466270312
59.487587,-150.455032,1466270314
59.487828,-150.454875,1466270320
59.487977,-150.454812,1466270324
59.488202,-150.454727,1466270330
59.488202,-150.454727,1466270330
59.488347,-150.454637,1466270334
59.48842,-150.45458,1466270336
59.488585,-150.454453,1466270340
59.488805,-150.454297,1466270346
59.488963,-150.454188,1466270350
59.489182,-150.45399,1466270356
59.489308,-150.453803,1466270360
59.489538,-150.453507,1466270366
59.48969,-150.453342,1466270370
59.489935,-150.453083,1466270376
59.49012,-150.452933,1466270380
59.490388,-150.452768,1466270386
59.490567,-150.452662,1466270390
59.49085,-150.452548,1466270396
59.491028,-150.452518,1466270400
59.491267,-150.452522,1466270406
59.491425,-150.45251,1466270410
59.491707,-150.452467,1466270416
59.491808,-150.452443,1466270418
59.491908,-150.452415,1466270420
59.49218,-150.452322,1466270426
59.492382,-150.452215,1466270430
59.49271,-150.452063,1466270436
59.49296,-150.452038,1466270442
59.493118,-150.452012,1466270446
59.493377,-150.451967,1466270452
59.493533,-150.4519,1466270456
59.493777,-150.45173,1466270462
59.493923,-150.451635,1466270466
59.494162,-150.451553,1466270472
59.494338,-150.451512,1466270476
59.494588,-150.451422,1466270482
59.494762,-150.45136,1466270486
59.495022,-150.451353,1466270492
59.495182,-150.451348,1466270496
59.495342,-150.451275,1466270500
59.495422,-150.45121,1466270502
59.495565,-150.451028,1466270506
59.495758,-150.450737,1466270512
59.495853,-150.450485,1466270516
59.496003,-150.450015,1466270522
59.496077,-150.449692,1466270526
59.496162,-150.449217,1466270532
59.496265,-150.448758,1466270538
59.49635,-150.448485,1466270542
59.496517,-150.448125,1466270548
59.496628,-150.447905,1466270552
59.496813,-150.44763,1466270558
59.496958,-150.447542,1466270562
59.49719,-150.447452,1466270568
59.497345,-150.447428,1466270572
59.497615,-150.44749,1466270578
59.497798,-150.447525,1466270582
59.498032,-150.44747,1466270588
59.498102,-150.44743,1466270590
59.498175,-150.447378,1466270592
59.498417,-150.447207,1466270598
59.498563,-150.447035,1466270602
59.498747,-150.446758,1466270608
59.498862,-150.44659,1466270612
59.49898,-150.446415,1466270616
59.499042,-150.44632,1466270618
59.499187,-150.446188,1466270622
59.499392,-150.446063,1466270628
59.499657,-150.446043,1466270634
59.49983,-150.446033,1466270638
59.500072,-150.445912,1466270644
59.500257,-150.445822,1466270648
59.500523,-150.445717,1466270654
59.500673,-150.44562,1466270658
59.500907,-150.445418,1466270664
59.500907,-150.445418,1466270664
59.501065,-150.445313,1466270668
59.501065,-150.445313,1466270668
59.501287,-150.445135,1466270674
59.501455,-150.444993,1466270678
59.5017,-150.444792,1466270684
59.501845,-150.444628,1466270688
59.50209,-150.444572,1466270694
59.502237,-150.444552,1466270698
59.502452,-150.444512,1466270704
59.502655,-150.444425,1466270710
59.502783,-150.444305,1466270714
59.502988,-150.44404,1466270720
59.502988,-150.44404,1466270720
59.503093,-150.443853,1466270724
59.503215,-150.443515,1466270730
59.503322,-150.443353,1466270734
59.50353,-150.443257,1466270740
59.503648,-150.443207,1466270744
59.50384,-150.443112,1466270750
59.503985,-150.443025,1466270754
59.504113,-150.442903,1466270758
59.504172,-150.442848,1466270760
59.50431,-150.44272,1466270764
59.504505,-150.44255,1466270770
59.504578,-150.442498,1466270772
59.504655,-150.442448,1466270774
59.504833,-150.442285,1466270780
59.504923,-150.442117,1466270784
59.505007,-150.44191,1466270788
59.505038,-150.441805,1466270790
59.50509,-150.44158,1466270794
59.505145,-150.441355,1466270798
59.50518,-150.441248,1466270800
59.505302,-150.440925,1466270806
59.505388,-150.440727,1466270810
59.505523,-150.440395,1466270816
59.505602,-150.440177,1466270820
59.505708,-150.439827,1466270826
59.505807,-150.439612,1466270830
59.505948,-150.439423,1466270836
59.506062,-150.43939,1466270840
59.506192,-150.439392,1466270846
59.50626,-150.439368,1466270850
59.50631,-150.439335,1466270856
59.506333,-150.439323,1466270860
59.50635,-150.439298,1466270866
59.506387,-150.43926,1466270870
59.506387,-150.43926,1466270870
59.506457,-150.439217,1466270876
59.50653,-150.43922,1466270880
59.506657,-150.439273,1466270886
59.506772,-150.439362,1466270892
59.50682,-150.439385,1466270894
59.50687,-150.439405,1466270896
59.506953,-150.439422,1466270900
59.507012,-150.439418,1466270902
59.507072,-150.439413,1466270904
59.507123,-150.439407,1466270906
59.507287,-150.439367,1466270912
59.507403,-150.43929,1466270916
59.507692,-150.43898,1466270930
59.50794,-150.438635,1466270934
59.508103,-150.438453,1466270938
59.50824,-150.438277,1466270942
59.508313,-150.438202,1466270944
59.508462,-150.43804,1466270948
59.508658,-150.437825,1466270954
59.508803,-150.4377,1466270958
59.508912,-150.437562,1466270962
59.508968,-150.437495,1466270964
59.509213,-150.437268,1466270970
59.509213,-150.437268,1466270970
59.50935,-150.437158,1466270974
59.509525,-150.43701,1466270980
59.509627,-150.436887,1466270984
59.50976,-150.436683,1466270990
59.509807,-150.436623,1466270992
59.509845,-150.436573,1466270994
59.50988,-150.436507,1466270996
59.509948,-150.43638,1466271000
59.510002,-150.436252,1466271004
59.510088,-150.436077,1466271010
59.51015,-150.435983,1466271014
59.510247,-150.435835,1466271020
59.510297,-150.435733,1466271024
59.510365,-150.435612,1466271030
59.510417,-150.435555,1466271034
59.510507,-150.435533,1466271040
59.510558,-150.435542,1466271044
59.510558,-150.435542,1466271044
59.510597,-150.435545,1466271046
59.510668,-150.435528,1466271050
59.510738,-150.435462,1466271054
59.510858,-150.435313,1466271060
59.510858,-150.435313,1466271060
59.510983,-150.435125,1466271066
59.511075,-150.43502,1466271070
59.511222,-150.434907,1466271076
59.51132,-150.434825,1466271080
59.51132,-150.434825,1466271080
59.511463,-150.434687,1466271086
59.511575,-150.43458,1466271090
59.511733,-150.434423,1466271096
59.511733,-150.434423,1466271096
59.511835,-150.43429,1466271100
59.511955,-150.434032,1466271106
59.512027,-150.433853,1466271110
59.512125,-150.433587,1466271116
59.512185,-150.433457,1466271120
59.512252,-150.433347,1466271126
59.512287,-150.433288,1466271130
59.512347,-150.433222,1466271136
59.512383,-150.43319,1466271140
59.512448,-150.433135,1466271146
59.512465,-150.433113,1466271148
59.512483,-150.433097,1466271150
59.512522,-150.433058,1466271154
59.512547,-150.433035,1466271156
59.512612,-150.432952,1466271162
59.512643,-150.432877,1466271166
59.512667,-150.432833,1466271168
59.51272,-150.432717,1466271172
59.51277,-150.432543,1466271176
59.512848,-150.432295,1466271182
59.512848,-150.432295,1466271182
59.512875,-150.432192,1466271184
59.512908,-150.432095,1466271186
59.513013,-150.431887,1466271192
59.513115,-150.431765,1466271196
59.513255,-150.431633,1466271202
59.513377,-150.431592,1466271206
59.513437,-150.431563,1466271208
59.513548,-150.431507,1466271212
59.513603,-150.431492,1466271214
59.51367,-150.431467,1466271216
59.513805,-150.431413,1466271220
59.513852,-150.431402,1466271222
59.51396,-150.431415,1466271226
59.514165,-150.431443,1466271232
59.514258,-150.431417,1466271236
59.514383,-150.43139,1466271240
59.514433,-150.431372,1466271242
59.51455,-150.431403,1466271246
59.514678,-150.431448,1466271250
59.514737,-150.431453,1466271252
59.514867,-150.431435,1466271256
59.514943,-150.431413,1466271258
59.515015,-150.431402,1466271260
59.51508,-150.431387,1466271262
59.515198,-150.431375,1466271266
59.515262,-150.431373,1466271268
59.515393,-150.431377,1466271272
59.515587,-150.431357,1466271278
59.515718,-150.431347,1466271282
59.515925,-150.431338,1466271288
59.516068,-150.431377,1466271292
59.516208,-150.431368,1466271296
59.51628,-150.431373,1466271298
59.51643,-150.431408,1466271302
59.51643,-150.431408,1466271302
59.51666,-150.431513,1466271308
59.516792,-150.431605,1466271312
59.517015,-150.431683,1466271318
59.517145,-150.431698,1466271322
59.517347,-150.43169,1466271328
59.517347,-150.43169,1466271328
59.517475,-150.431665,1466271332
59.517678,-150.431548,1466271338
59.517798,-150.431432,1466271342
59.517962,-150.431233,1466271348
59.518115,-150.431052,1466271354
59.518222,-150.430922,1466271358
59.518395,-150.430738,1466271364
59.518522,-150.430652,1466271368
59.518717,-150.430538,1466271374
59.518782,-150.43049,1466271376
59.518848,-150.430435,1466271378
59.51904,-150.430292,1466271384
59.519175,-150.430215,1466271388
59.519403,-150.43012,1466271394
59.519545,-150.430082,1466271398
59.519763,-150.429993,1466271404
59.519908,-150.429927,1466271408
59.52012,-150.42988,1466271414
59.520263,-150.42987,1466271418
59.52048,-150.429827,1466271424
59.52061,-150.429747,1466271428
59.52061,-150.429747,1466271428
59.520805,-150.429682,1466271434
59.520938,-150.429618,1466271438
59.521127,-150.42956,1466271444
59.521127,-150.42956,1466271444
59.52134,-150.42952,1466271450
59.521483,-150.429513,1466271454
59.52169,-150.429532,1466271460
59.521795,-150.429513,1466271464
59.521795,-150.429513,1466271464
59.426913,-150.698298,1466450811
59.426967,-150.69854,1466450817
59.427003,-150.698735,1466450823
59.427013,-150.69879,1466450825
59.427025,-150.698843,1466450827
59.427042,-150.698938,1466450831
59.427052,-150.698983,1466450833
59.427065,-150.699025,1466450835
59.42708,-150.699057,1466450837
59.427125,-150.699093,1466450843
59.427147,-150.699073,1466450847
59.42716,-150.699003,1466450853
59.427167,-150.698943,1466450857
59.427173,-150.698843,1466450863
59.427173,-150.698773,1466450867
59.427168,-150.69867,1466450873
59.427162,-150.698602,1466450877
59.427152,-150.698503,1466450883
59.427155,-150.69845,1466450887
59.427157,-150.698425,1466450889
59.427167,-150.698377,1466450893
59.427167,-150.698377,1466450893
59.427178,-150.69833,1466450897
59.427178,-150.69833,1466450897
59.427188,-150.69828,1466450901
59.42719,-150.698253,1466450903
59.42719,-150.698172,1466450909
59.427183,-150.698118,1466450913
59.427183,-150.698118,1466450913
59.427155,-150.698043,1466450919
59.427128,-150.697965,1466450923
59.427107,-150.697795,1466450929
59.427107,-150.697672,1466450933
59.427113,-150.69751,1466450939
59.427123,-150.69744,1466450943
59.427148,-150.697377,1466450949
59.427168,-150.697347,1466450953
59.42719,-150.697322,1466450957
59.427202,-150.697312,1466450959
59.427223,-150.697293,1466450963
59.42726,-150.697278,1466450969
59.427287,-150.697277,1466450973
59.42733,-150.697245,1466450979
59.427353,-150.697182,1466450983
59.427355,-150.697042,1466450989
59.427317,-150.696847,1466450995
59.427273,-150.696702,1466450999
59.427198,-150.696443,1466451005
59.42717,-150.696255,1466451009
59.427142,-150.696068,1466451015
59.427128,-150.695973,1466451019
59.42712,-150.695883,1466451023
59.427117,-150.69584,1466451025
59.427113,-150.695797,1466451027
59.427113,-150.695753,1466451029
59.427113,-150.695708,1466451031
59.427108,-150.6956,1466451035
59.427095,-150.695457,1466451039
59.427085,-150.695218,1466451045
59.427083,-150.695038,1466451049
59.427085,-150.694745,1466451055
59.427083,-150.694538,1466451059
59.427075,-150.694222,1466451065
59.427068,-150.694017,1466451069
59.427065,-150.693702,1466451075
59.427065,-150.693702,1466451075
59.427065,-150.693362,1466451081
59.427037,-150.693105,1466451085
59.426975,-150.6927,1466451091
59.426975,-150.6927,1466451091
59.426927,-150.692418,1466451095
59.426867,-150.691977,1466451101
59.426842,-150.691673,1466451105
59.426807,-150.69121,1466451111
59.426793,-150.690897,1466451115
59.426815,-150.690418,1466451121
59.426858,-150.690103,1466451125
59.42695,-150.689652,1466451131
59.427035,-150.689377,1466451135
59.427217,-150.68905,1466451141
59.427347,-150.688852,1466451145
59.427488,-150.688475,1466451151
59.427548,-150.688182,1466451155
59.427623,-150.68772,1466451161
59.42757,-150.687425,1466451165
59.427427,-150.687032,1466451171
59.427427,-150.687032,1466451171
59.427293,-150.686618,1466451177
59.427218,-150.686318,1466451181
59.42718,-150.685997,1466451185
59.427182,-150.685835,1466451187
59.427203,-150.685508,1466451191
59.427158,-150.685062,1466451197
59.427035,-150.684887,1466451201
59.426815,-150.68476,1466451207
59.426665,-150.684687,1466451211
59.42644,-150.684602,1466451217
59.42629,-150.684562,1466451221
59.426067,-150.684508,1466451227
59.425922,-150.684453,1466451231
59.4257,-150.684377,1466451237
59.425552,-150.684345,1466451241
59.425325,-150.684328,1466451247
59.425173,-150.684315,1466451251
59.424945,-150.684255,1466451257
59.424872,-150.684213,1466451259
59.424737,-150.684073,1466451263
59.42462,-150.683873,1466451267
59.424488,-150.683497,1466451273
59.424425,-150.683217,1466451277
59.424363,-150.682772,1466451283
59.424368,-150.682462,1466451287
59.424377,-150.682305,1466451289
59.424405,-150.681992,1466451293
59.424427,-150.681673,1466451297
59.42439,-150.681215,1466451303
59.4243,-150.680957,1466451307
59.42412,-150.680628,1466451313
59.423975,-150.680485,1466451317
59.423742,-150.68036,1466451323
59.423582,-150.680308,1466451327
59.423338,-150.68025,1466451333
59.423178,-150.680217,1466451337
59.422948,-150.680095,1466451343
59.422772,-150.679795,1466451349
59.422665,-150.679567,1466451353
59.422665,-150.679567,1466451353
59.422483,-150.67925,1466451359
59.422398,-150.678997,1466451363
59.422383,-150.678852,1466451365
59.422395,-150.678552,1466451369
59.422425,-150.678243,1466451373
59.422453,-150.677762,1466451379
59.422422,-150.677442,1466451383
59.422345,-150.67697,1466451389
59.422312,-150.676645,1466451393
59.422392,-150.676207,1466451399
59.422488,-150.675963,1466451403
59.422592,-150.675732,1466451407
59.422627,-150.675595,1466451409
59.42262,-150.675295,1466451413
59.42262,-150.675295,1466451413
59.42249,-150.674928,1466451419
59.422387,-150.674695,1466451423
59.42233,-150.674585,1466451425
59.422198,-150.6744,1466451429
59.422062,-150.674232,1466451433
59.421842,-150.674058,1466451439
59.421767,-150.674015,1466451441
59.42162,-150.673923,1466451445
59.421545,-150.673887,1466451447
59.421467,-150.673858,1466451449
59.421232,-150.673808,1466451455
59.421155,-150.673782,1466451457
59.42108,-150.673745,1466451459
59.420887,-150.673517,1466451465
59.420815,-150.673253,1466451469
59.420795,-150.672797,1466451475
59.420813,-150.672478,1466451479
59.420812,-150.672007,1466451485
59.420772,-150.671707,1466451489
59.420667,-150.67129,1466451495
59.420588,-150.671025,1466451499
59.420417,-150.670723,1466451505
59.420283,-150.670635,1466451509
59.420097,-150.670658,1466451515
59.420097,-150.670658,1466451515
59.419963,-150.6706,1466451519
59.419785,-150.670365,1466451525
59.419678,-150.670145,1466451525
59.419535,-150.669765,1466451535
59.419405,-150.669363,1466451541
59.419363,-150.669043,1466451545
59.419363,-150.668535,1466451551
59.419352,-150.6682,1466451555
59.419233,-150.66776,1466451561
59.419175,-150.66764,1466451563
59.419108,-150.667533,1466451565
59.418965,-150.667358,1466451569
59.418892,-150.667277,1466451571
59.418747,-150.667123,1466451575
59.41853,-150.666915,1466451581
59.418408,-150.666805,1466451585
59.41829,-150.666695,1466451591
59.41825,-150.666658,1466451593
59.418208,-150.666618,1466451595
59.418082,-150.666505,1466451601
59.417867,-150.666347,1466451611
59.417687,-150.666155,1466451615
59.417578,-150.665953,1466451619
59.417468,-150.665558,1466451625
59.417417,-150.665265,1466451629
59.41726,-150.664917,1466451635
59.417128,-150.664725,1466451639
59.416908,-150.664485,1466451645
59.416832,-150.664418,1466451647
59.416757,-150.664345,1466451649
59.416592,-150.663983,1466451655
59.416483,-150.663537,1466451661
59.41644,-150.663215,1466451665
59.416422,-150.662712,1466451671
59.416375,-150.662385,1466451675
59.416285,-150.661905,1466451681
59.416222,-150.66158,1466451685
59.416108,-150.661108,1466451691
59.416075,-150.660948,1466451693
59.41605,-150.660782,1466451695
59.415992,-150.66027,1466451701
59.41597,-150.660102,1466451703
59.415955,-150.65993,1466451705
59.415935,-150.6594,1466451711
59.415902,-150.65905,1466451715
59.415842,-150.658518,1466451721
59.415785,-150.658163,1466451725
59.415682,-150.657653,1466451731
59.4156,-150.65733,1466451735
59.415468,-150.656842,1466451741
59.415428,-150.656488,1466451745
59.415428,-150.656308,1466451747
59.415472,-150.65596,1466451751
59.415557,-150.655455,1466451757
59.415607,-150.655108,1466451761
59.415545,-150.654592,1466451767
59.415427,-150.654303,1466451771
59.415283,-150.653828,1466451777
59.41523,-150.653478,1466451781
59.415202,-150.652918,1466451787
59.415237,-150.652543,1466451791
59.415382,-150.652057,1466451797
59.415532,-150.651837,1466451801
59.41581,-150.651772,1466451807
59.415998,-150.651878,1466451811
59.416268,-150.652113,1466451817
59.416438,-150.652277,1466451821
59.416687,-150.652578,1466451827
59.41682,-150.65286,1466451831
59.416952,-150.653292,1466451837
59.417062,-150.653728,1466451843
59.41715,-150.653992,1466451847
59.417287,-150.654335,1466451853
