TimeSinceStart,UserID,TrialID,TaskID,Dataset,Layout,QuestionType,TrialState,RawGazeFromPupil2D.x,RawGazeFromPupil2D.y,SMHighlighted1,SMHighlighted2,SMGazed,GazePositionAfterCalculation.x,GazePositionAfterCalculation.y,GazePositionAfterCalculation.z
53.27778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.32222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.35556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.4,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.43333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.47778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.52222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.55556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.63334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.66667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.71111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.75556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.78889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.82222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.86667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.9,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.94445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
53.97778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.02222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.05556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.08889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.13334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.17778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.21111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.25556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.28889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.32222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.36667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.4,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.44445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.48889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.52222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.56667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.64445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.67778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.72223,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.75556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.8,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.83334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.87778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.91111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.95556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
54.98889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.03333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.06667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.11111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.14445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.18889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.22223,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.26667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.3,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.34444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.37778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.42222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.45556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.5,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.53333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.57778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.62222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.65556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.68889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.73333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.77778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.81111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.85556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.88889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.92222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
55.96667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.04445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.08889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.12222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.16667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.2,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.24445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.27778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.32222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.35556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.4,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.43333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.47778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.51111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.55556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.58889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.63334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.66667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.71111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.74445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.77778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.82222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.86667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.9,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.94445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
56.97778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.02222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.05556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.1,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.13334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.17778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.21111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.25556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.3,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.33334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.37778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.41111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.44445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.48889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.52222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.56667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.64445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.68889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.72223,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.76667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.8,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.84444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.87778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.92222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
57.95556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.03334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.07778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.11111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.15556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.18889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.23333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.27778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.31111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.37778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.42222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.45556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.5,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.53334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.57778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.61111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.65556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.68889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.73333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.76667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.81111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.84444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.88889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.92222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
58.96667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.01111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.04445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.07778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.12222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.15556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.2,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.23333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.27778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.31111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.35556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.38889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.43333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.46667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.51111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.54445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.58889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.62222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.66667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.7,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.74445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.77778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.82222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.85556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.9,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.93333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
59.97778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.01111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.05556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.08889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.13334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.16667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.21111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.24445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.28889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.32222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.36667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.4,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.44445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.47778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.52222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.55556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.63334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.67778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.71111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.75556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.78889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.83334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.86667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.91111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
60.95556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.04445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.07778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.12222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.15556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.2,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.23333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.27778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.31111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.35556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.38889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.43333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.46667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.51111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.54445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.57778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.62222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.65556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.7,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.73333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.77778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.81111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
61.85556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
